relative_path,size_bytes,size_mib,sha256,media_kind,priority,drive_action,duplicate_of
renders/v11_patch_r6/scenes/S009.mp4,6599102,6.29,5b06c49026a308d628a840cf7fcd91d9fee6aac92ceb44aa4f830339691f1fe7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S010.mp4,7549658,7.20,71baa973f72d12eb3faeccd795a45e5a838f1ce5d0339a33914bfed660c1e177,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S011.mp4,231046,0.22,ba1c42706c778dd6248fc25d9e35eb8bbe8b4872cce9f060d1c1297d64062ceb,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S012.mp4,863153,0.82,5114a9a3ad7c5d25778a18aa729ae28882b83fd82cdc7e30d6d4af7909a4e136,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S013.mp4,10920098,10.41,ae80ae66849ef2f2244e8ee1bd6309566cf031094df41ed66b4c4ac620aeab69,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S014.mp4,14622212,13.94,f3bb5eb96606250a8405bded44db8cc41d1a8f07bb2f3cf4dc7918f90ad506bb,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S015.mp4,4475971,4.27,557062c6e1d63e1e6a558c0819ac6f161de6d83f7e6273c9be18b675106985cd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S016.mp4,2317888,2.21,6263c76e422b2a93968d5727ed46c131972ebbea174c7f338a54abe88381a396,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S017.mp4,6827620,6.51,a0de09fecc25948cfadcb569058bd06b8b34487297694efde20530c2729a8cc1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S018.mp4,385512,0.37,6648e249250d907393b0c22779768811b55e2b75c0a282c83ead9f7e52ef9c7b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S019.mp4,488719,0.47,2762ef44647192a11e5f8cf145cce1da4ab6ed14fdc6f3ddabd19d5f7baca5b7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S020.mp4,371916,0.35,43f40845aa889247a529a4b46d72f25cd3653663254bd4b158ac2b7cf4ca17ac,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S021.mp4,5093682,4.86,edd7ac907495a5fbabbf6ebb0ec35ae3867e501b5225389f5a374072b89b9b35,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S022.mp4,959405,0.91,634203fbcbf5bc0f9c1672f1803497f1f1ecdd7ec8b6290cbc4ee5a108db5c1d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S023.mp4,10506666,10.02,c5f568cc42206bce68fec1eb607e03a018ec730700ba046e54edc498874d95ee,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S024.mp4,296144,0.28,6d33d13a8680969909fca192024f7f500faed95a9f18dc6eba899b4e91f21e09,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S025.mp4,2981373,2.84,5eb69ef9a78a9a562a28e229984177067236da4f6a343b54edd53e963e0d1020,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S026.mp4,7251331,6.92,555a3e5a3c84c910354e3df5382e575fd4abd62250ace94ac41142e9559e3222,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S027.mp4,789907,0.75,d513504a097486034304a3e7738b1576ff9c4a14d889569346eac94919357eaf,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S028.mp4,3981376,3.80,8947be63774fbb218f95b6d550a41acf2379d62059d5cd2aa9b3d97eb8571888,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S029.mp4,671150,0.64,322d89567dafe38b2ce8150c314575df2afe31735cbeebfb77d852287685ec81,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S030.mp4,5226465,4.98,7091011d0218f496bd4aa5a4335bc0413ac2dfb148409048e053499126ca009b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S031.mp4,5521979,5.27,a06622aac589f114cc00b0ab30e0b579f636699060160c8811719d58ab7e7408,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S032.mp4,983415,0.94,7273c029bb7f04a73f15938e6c5a517f07899fb4200ce659cc7043fcf9f35750,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S033.mp4,12099307,11.54,cf78a13b2ee1ca074417bf0a840e7b89ed64266ef592946fdf2521bf098026e3,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S034.mp4,1052049,1.00,3c2b0fd1e32dd2884d84971496222a0d352d0cc46f1e5b6158b722f9eef7ee95,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S035.mp4,11147627,10.63,b2a0177b1ae15d7bef761a267825e4250b498de422f9fe7cf9252dba76f4978a,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S036.mp4,798457,0.76,d8014dc5f5300cca1f7766da6532360628203127c07fef99d070ed1ac6fd5fe3,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S037.mp4,11856337,11.31,96a987bb862a49c47da7ce9fd4b50793451b0215957ee7a706a4507c25b13604,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S038.mp4,17447856,16.64,432e74062f562e561687ee9b7d68d13b78af395ec1536c70f716eba043962ea0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S039.mp4,446651,0.43,1b43850c8bfd539a39be6515dedfa4a27a5845892f274a2dccb91d5a37350a5f,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S040.mp4,2255878,2.15,af188f723cb8b5e6e5239301a8f48c0294f0fba78dc92cd3a8c0aa7a22e1c743,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S041.mp4,9085767,8.66,987e35e4315faedd4201f24ca72dcd91e6f952b6af3a7f83cabeb13b4d7fe073,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S042.mp4,2487092,2.37,c1126fa8fe0114f3126609a9de123bf39ebefce7b7e9a9bffec68df467ca1990,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S043.mp4,6023795,5.74,f50270419fbcf07a2a6860383358cc271e41c2057b4c551cb0d6af08247efa2a,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S044.mp4,5164460,4.93,f6295f8060b8199f511f53d1e3210187643ccff7a1a76256bd443ba46ae44124,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S045.mp4,12299083,11.73,991baadec4db8c6a36a5ea527b67c186de9f28000b0356b4e6054fc60d11ae7b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S046.mp4,8753791,8.35,5233473b3abbbbab58f5c0fa62f2d590604893c17b729937abbb9808e08f126d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S047.mp4,8049444,7.68,f251f225b46669a44a6f5d9f96ba9e7b7a48bf3efc3dd1424cb1d96b446e9476,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S048.mp4,4103776,3.91,68423c88eb4977d2aa27e17508bb2381d5baf75753b2a51ed81410868bbd5e28,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S049.mp4,5724174,5.46,8a554c3a1733a490b9fa34224acc2555e05b77858fe825433e6b932278efd88f,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S050.mp4,2972735,2.84,ef14fdd8619a7bd62355c7d05f9c9aa1136e64fea773883244f082b50f4046ef,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S051.mp4,2277454,2.17,264b7a45969ca03fdbc0066b461d82d440595a51233cb36261bff61a88865129,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S052.mp4,16930937,16.15,0d7d365a9b511784676872a8293a3bfbff92d19f14228e673b12f605cd6111d9,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S053.mp4,336061,0.32,1af657ae674ee6253d60d2881406c229450d09b837d193e5f60d62189018dd6f,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S054.mp4,658832,0.63,8bc5bccafd796e52645bc8d4561248df69b0961291be510186aacbfdb33e0acd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S055.mp4,10157986,9.69,034f25ee0ffc619675d03fed735428b08c19f03c26cd8772f7dea65b72ec348e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S056.mp4,2909425,2.77,810e1c9a4514a96c9b12b0186ba73ef2de38c0dc9c32969e7a3ea6a09fe57d00,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S057.mp4,9074248,8.65,2185de1c778f472f2b1ccde850e2b1b4fba5c719caab7a12320c540b99061ba6,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S058.mp4,9165604,8.74,eb8d4032f470e1f5c7bf4964885864993f14503a774dd80d6f40a1b408b4abf2,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S059.mp4,627498,0.60,4d806ae633c1f1f41d981930beae6402a82b31cc0af6e4ab69559095cccb48e0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S060.mp4,8536975,8.14,1ecd9d072bd87403289c506341af03ec3b02ec10b80dcd896ef5c9d818d3214d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S061.mp4,398776,0.38,e8352df59bcc9243fb574030df135717eb704bbce7dd82d2b40e5ffcda9ced1d,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S062.mp4,5980083,5.70,01b371206c29178f6f10b60ac8962d49405ccca0249acca32a101689d11800bc,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S063.mp4,20171475,19.24,9800ad8b14985676b8afc274a98b858d2e617fea956b59f7432a1823c9651850,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S064.mp4,1562393,1.49,bfc0480b24eeb43b9578111738e31d48ab024d8a8828f5d3f62641ddf2cf8205,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S065.mp4,10147129,9.68,33b15140c15128209e5d37476aae9fe832cd96f773b9eca7ca8f9645d267d31e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S066.mp4,4958840,4.73,8b624f1bb33616733f8db944c5475688b517ddc117f9a602cffef2abb9e923e8,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S067.mp4,11135477,10.62,8ae7f81c92465385f1eaa852802cc392b3a924c03c1ee4805148d8fef4689084,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S068.mp4,1091268,1.04,bdd357daf8dac8f19996c52a9decd1de4649400e6ed7b4ba0ff724d0675c23b7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S069.mp4,1739150,1.66,aee3231967a5c182205e728e709bfed7cf9f2fc308d19afc91b129edcec4b68c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S070.mp4,2210591,2.11,f4e88a39f1763378719eae62e617958a0969e17257ac6d7b0f1f470163e3034f,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S071.mp4,8541774,8.15,0f0a906a9f7d9aa34307c5527d33fe05b4d4994dc4f7953e2bb11a9038325c1e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S072.mp4,6714046,6.40,9c40d67c9a61e9bd393121fb18c448f4928ebbe60d5e9e382959aea818ba943b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S073.mp4,8794017,8.39,037004b32c02ea9176c8178f656ed67dce3ccbe3bab02097e5539a7393711c25,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S074.mp4,1018351,0.97,fe6edc2f3f9f3dbde9098a9ad233064ecaec5534eafba2a47cc6abc45cfb6d49,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S075.mp4,500480,0.48,aa1407933dcbdb253795c966e0077e86c86c90c04b5e17f9ccdef2afe1c4b908,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S076.mp4,758025,0.72,210901a5911cc9e4bb19b2421bb5242038ce3cae29bda489f6474b5872282e14,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S077.mp4,13776302,13.14,2efc7167647fcca07be495c455a539abc79abadb2287cf9444eb9adfc1f49d6a,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S078.mp4,32087700,30.60,46099ff6eb9db69ff34b1e629125c31c348597bbf887e9d069623cb38c9f3d98,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S079.mp4,6644282,6.34,f437c2140892bbc8ccb582e70079441b2b2c6d9c89b5259aae533c39c09d7eb0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S080.mp4,7458741,7.11,9e3b50a1346215936a6172a17b037aa97b20ab4b2ba2d22ba4c3dbd5efcc41cd,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S081.mp4,7167815,6.84,b92448a826e8de84fa0fc9729abf8e97566eb1a3bd2683e2569513f060e0a1ef,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S082.mp4,409634,0.39,73792e3f2bfe15764e589851e8308e6fbfc9ccee91841171b9f9c8bdf2868e9b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S083.mp4,8563935,8.17,e314cce7771926e8a27e39046a304b536918ed571dfe7b721b7bfb744b643eef,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S084.mp4,9580530,9.14,fe3e6eedbc7a035776e06cd67d79169ab3875a4e8275a035ecd03cdf23e106ac,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S085.mp4,8730062,8.33,e3b5a77ac73c11a1f77ab67fc165e827c07a557690793eaa0fa54bc904d025a5,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S086.mp4,13061230,12.46,f77418bcf5fd0dc88fa8873dc6bc8e4161dbf2fb9f83f356fd7231d731df8d20,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S087.mp4,3714974,3.54,8467233ec85a1a8532dc943760163873c6d64dff69931bc4b2c683edbbd43663,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S088.mp4,6613941,6.31,aaed4f20db493e46e555c7b6a848243f0f98162a43272632f28420e9eb48014e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S089.mp4,934092,0.89,d558d1cde603f58aeca74f92a2a5f02b24d41e37d3fa059e73ef8afddfa56dd7,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S090.mp4,11138898,10.62,1b4630da1e40a738e6977f112c5ab97b98c87b04ec8c097b2ea2c91f99827a67,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S091.mp4,407752,0.39,9c966ca9e9dc452fd46236ef6c36262f623a886b1f843277dd786aedd07bb782,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S092.mp4,932924,0.89,d7d1043a4da469910a655b456418efca4eff7e75b996e17f05ef5fc950a7b4f6,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S093.mp4,967352,0.92,e2c5576fb9c6cac5c4bb93d20836a8c42d7dde35e2d53c406c4ea7ced54aefe5,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S094.mp4,1277770,1.22,4a53b37bba408189a3062f1c8a744b1cae7920df770254dc73c4a5879f493b96,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/scenes/S095.mp4,11618057,11.08,70fb5295d4b0cf6ad819c00908027aacde37c7d7a3e3a4e3906d171c49918d58,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0001_S001_01.mp4,1452117,1.38,5a93487295e5f2933650d6558225d5c52e0203902336e2d44673fd854b05d8da,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0002_S002_01.mp4,2847816,2.72,51311eea51f5b4b20ba52e6315acd94e35b7cc7a962d086eef6595f26b2dae94,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0003_S003_01.mp4,155457,0.15,cd3696c57b287ce87b52cd2647fefb4518bbd41f6935412cd07b9d0647ee9807,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0004_S004_01.mp4,6013649,5.74,7cbdcc6c81ce3d3899861ab04177d9168cfd0e4f7db278bb74c5091aadff0e05,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0005_S005_01.mp4,3780431,3.61,dce2ae8e493b1d0361a292847b993fec89feef2c013c2f062195a2c1df7a2d67,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0006_S005_02.mp4,3797229,3.62,935c50af761872d0cf1a3703a729b8e4e722c479d2d9c5574a7a38294916b347,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0007_S005_03.mp4,3791054,3.62,51dcc0a2e4d5e87d6afce8ef129bc1141b8ef4068d87c26c64d0e448426404c1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0008_S005_04.mp4,3815324,3.64,c20eaff89a2e2fcaa5df575100bc3662d939bda4cb95def716da0b125336097b,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0009_S005_05.mp4,3747577,3.57,37110b48b2d697616dfb85bd88e7260638d174523e4fd90296bbfcf29421c5a0,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0010_S005_06.mp4,3747851,3.57,9be8c2914ff37e4609eb6c57dfaf5c9332f4cff8f7155b90010d16d76f8ea732,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0011_S006_01.mp4,3051309,2.91,359a0c8f6bd30ea88917dda372d555ef8dbe2822a0123ab5ab0465e72f91ab4e,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0012_S006_02.mp4,100368,0.10,1c6e01659345a11665ce1d36a19c535652a03f9025e5a051bfaf5dd0b90247cc,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0013_S007_01.mp4,96944,0.09,b226e5f8ee091c4c50f820b11d5ffb44248268e3e424bf6d710be20b9e548001,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0014_S008_01.mp4,3370436,3.21,39a02f9039d4c2faeaa340d8105a12a0d1068a88f6b0af7a563e38e79ac3e6c2,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0015_S009_01.mp4,5582985,5.32,a1a17aed15f7641fc42f149db8cdc44112f281513cee83ef1067e97fcbe8407c,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0016_S010_01.mp4,2695070,2.57,cb4d8fc0df547a6b379a167b43920795b454b8ad96e8cb03282fdeeb99e00eb1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0017_S010_02.mp4,1093408,1.04,d586c06e97cfecd385b0f01c7993ceba88971a85f9ccf46cf2b88cc58b3a5155,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0018_S010_03.mp4,2679050,2.55,60c5484939f51ee122644cd0d0972f131d80164921fefbc2c14a4c8708e648bb,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0019_S011_01.mp4,86323,0.08,a5d3d957daa14e809b081e370ebd88b41a8e218b5afdfb9aff2834a2cef125c4,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0020_S012_01.mp4,264072,0.25,5fc15e3495d07ad78c3b4cf0b59987106e4eb9161a0d8d892175f78d1ed7a9b1,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0021_S013_01.mp4,3713380,3.54,9d64a2d4eee7782b8e2232a1aff9400ef0572fe6c96505b3639bad346b8f9036,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
renders/v11_patch_r6/segments/0022_S013_02.mp4,3658270,3.49,29d866ca3a89b0bfaaacf67ac3567f531f8cdb1faf14d62569ccd055a4d099d9,video,P3 — OPTIONAL PATCH MASTER,Hữu ích khi vá picture/subtitle; không bắt buộc để nộp,
